timestamp,close,vwap,macd,macd_signal,bb_upper,bb_lower,atr,atr_median,buy_condition_1,buy_condition_2,buy_condition_3,buy_condition_4,buy_signal,sell_condition_1,sell_condition_2,sell_condition_3,sell_condition_4,sell_signal,in_position,entry_price,highest_price_since_entry
2025-07-11 13:37:00+00:00,552.79,,,,553.9929815854946,552.8390184145053,0.3276079168151639,,False,False,True,False,False,False,False,False,False,False,False,,
2025-07-11 13:38:00+00:00,552.66,,,,554.0306179754662,552.7293820245336,0.30008633345214203,,False,False,True,False,False,False,False,False,False,False,False,,
2025-07-11 13:39:00+00:00,552.73,,,,554.0487105512369,552.6592894487632,0.30206906676172546,,False,False,False,False,False,False,False,False,False,False,False,,
2025-07-11 13:40:00+00:00,552.715,,-0.14612578594631032,,553.9284460329388,552.5445539670611,0.2926552534093795,,False,False,False,False,False,False,False,False,False,False,False,,
2025-07-11 13:41:00+00:00,552.57,,-0.18135913746516508,,553.7076368078281,552.4703631921718,0.31312420272749997,,False,False,False,False,False,False,False,False,False,False,False,,
2025-07-11 13:42:00+00:00,552.71,,-0.1884132269794918,,553.5883081527659,552.415691847234,0.2854993621819909,,False,False,False,False,False,False,False,False,False,False,False,,
2025-07-11 13:43:00+00:00,552.305,,-0.23429959704481007,,553.5173562334649,552.2676437665352,0.30939948974561,,False,False,False,False,False,False,False,False,False,False,False,,
2025-07-11 13:44:00+00:00,552.365,,-0.25686605532791873,,553.2619693981833,552.2510306018166,0.2665195917964934,,False,False,False,False,False,False,False,False,False,False,False,,
2025-07-11 13:45:00+00:00,552.32,,-0.27351682398227695,,553.0860996002067,552.2169003997932,0.2932156734371902,,False,False,False,False,False,False,False,False,False,False,False,,
2025-07-11 13:46:00+00:00,552.435,,-0.26810798620408605,-0.2308148501913727,552.8260967869027,552.2939032130975,0.25857253874975306,,False,False,False,False,False,False,True,False,False,False,False,,
2025-07-11 13:47:00+00:00,552.89,,-0.20966323170705436,-0.22552694557029312,552.8584137652747,552.2815862347254,0.2978580309998106,,False,True,False,False,False,False,False,True,False,False,False,,
2025-07-11 13:48:00+00:00,553.6,,-0.08589135149645699,-0.1906180470518341,553.2118882185263,552.1161117814737,0.3862864247998503,,False,True,False,False,False,False,False,True,False,False,False,,
2025-07-11 13:49:00+00:00,553.75,553.1287548958364,0.022049858683999446,-0.1374510706178757,553.5016334005466,552.0303665994534,0.3730291398398903,,True,True,False,False,False,False,False,True,False,False,False,,
2025-07-11 13:50:00+00:00,553.93,553.148892832897,0.11978801411191853,-0.07314129943542715,553.7887257278284,551.9862742721717,0.3444233118718931,,True,True,False,False,False,False,False,True,False,False,False,,
2025-07-11 13:51:00+00:00,553.96,553.1630573143577,0.1919650723483528,-0.006864706489482161,554.0289279587581,552.024072041242,0.3065386494975318,,True,True,False,False,False,False,False,False,False,False,False,,
2025-07-11 13:52:00+00:00,553.84,553.1866826219541,0.22787629520485098,0.051820543934101126,554.1894970535672,552.0895029464328,0.29123091959802905,,True,True,False,False,False,False,False,False,False,False,False,,
2025-07-11 13:53:00+00:00,553.8,553.2034597999888,0.24548670646049686,0.10023708456570006,554.2858332358021,552.2921667641979,0.27298473567843234,,True,True,False,False,False,False,False,False,False,False,False,,
2025-07-11 13:54:00+00:00,553.72,553.2198695324491,0.2451036108925564,0.13645371614741414,554.3200794562738,552.5289205437261,0.24038778854272586,,True,True,False,False,False,False,False,False,False,False,False,,
2025-07-11 13:55:00+00:00,553.96,553.2454516997406,0.26655038482692817,0.16897788331729263,554.3175991444925,552.8594008555074,0.26831023083417976,,True,True,False,False,False,False,False,False,False,False,False,,
