timestamp,close_spy,close_qqq,spread,z_score,in_pair_position,side_a,side_b,entry_a,entry_b,qty_a,qty_b,pnl_total
2025-07-29 18:00:00+00:00,635.58,568.245,67.33500000000004,-1.7779661632653272,False,,,,,7,8,
2025-07-29 18:01:00+00:00,635.71,568.265,67.44500000000005,-0.9776315463953952,False,,,,,7,8,
2025-07-29 18:02:00+00:00,635.715,568.35,67.36500000000001,-1.4751568959261168,False,,,,,7,8,
2025-07-29 18:03:00+00:00,635.71,568.34,67.37,-1.3879299452805085,False,,,,,7,8,
2025-07-29 18:04:00+00:00,635.75,568.43,67.32000000000005,-1.6541590281081557,False,,,,,7,8,
