timestamp,close,vwap,macd,macd_signal,bb_upper,bb_lower,atr,atr_median,buy_condition_1,buy_condition_2,buy_condition_3,buy_condition_4,buy_signal,sell_condition_1,sell_condition_2,sell_condition_3,sell_condition_4,sell_signal,in_position,entry_price,highest_price_since_entry
2025-07-10 13:35:00+00:00,228.81,,,,,,0.10655999999999426,,False,False,False,False,False,False,False,False,False,False,False,,
2025-07-10 13:36:00+00:00,228.845,,,,,,0.09224799999999472,,False,False,False,False,False,False,False,False,False,False,False,,
2025-07-10 13:36:00+00:00,228.845,,,,,,0.09224799999999472,,False,False,False,False,False,False,False,False,False,False,False,,
2025-07-10 13:36:00+00:00,228.845,,,,,,0.09224799999999472,,False,False,False,False,False,False,False,False,False,False,False,,
2025-07-10 13:36:00+00:00,228.845,,,,,,0.09224799999999472,,False,False,False,False,False,False,False,False,False,False,False,,
2025-07-10 13:36:00+00:00,228.845,,,,,,0.09224799999999472,,False,False,False,False,False,False,False,False,False,False,False,,
2025-07-10 13:36:00+00:00,228.845,,,,,,0.09224799999999472,,False,False,False,False,False,False,False,False,False,False,False,,
2025-07-10 13:42:00+00:00,228.86,,,,,,0.07679839999999874,,False,False,False,False,False,False,False,False,False,False,False,,
2025-07-10 13:42:00+00:00,228.86,,,,,,0.07679839999999874,,False,False,False,False,False,False,False,False,False,False,False,,
2025-07-10 13:42:00+00:00,228.86,,,,,,0.07679839999999874,,False,False,False,False,False,False,False,False,False,False,False,,
2025-07-10 13:45:00+00:00,228.7,,,,229.14995943098134,228.67704056901871,0.093438720000004,,False,False,False,False,False,False,False,False,False,False,False,,
2025-07-10 13:46:00+00:00,228.66,,,,229.13226275728607,228.62273724271392,0.08275097600000161,,False,False,False,False,False,False,False,False,False,False,False,,
2025-07-10 13:47:00+00:00,228.78,,,,229.02945528333439,228.6395447166656,0.0902007808000022,,False,False,False,False,False,False,False,False,False,False,False,,
2025-07-10 13:48:00+00:00,228.57,,,,228.9240852028299,228.62691479717014,0.11416062464000336,,False,False,True,False,False,False,False,False,False,False,False,,
2025-07-10 13:49:00+00:00,228.4,,,,228.93397568474643,228.51502431525353,0.1253284997120002,,False,False,True,False,False,False,False,False,False,False,False,,
2025-07-10 13:50:00+00:00,228.53,,,,228.9082407298124,228.47675927018753,0.12626279976959925,,False,False,False,False,False,False,False,False,False,False,False,,
2025-07-10 13:50:00+00:00,228.53,,,,228.9082407298124,228.47675927018753,0.12626279976959925,,False,False,False,False,False,False,False,False,False,False,False,,
2025-07-10 13:50:00+00:00,228.53,,,,228.9082407298124,228.47675927018753,0.12626279976959925,,False,False,False,False,False,False,False,False,False,False,False,,
2025-07-10 13:53:00+00:00,228.25,,,,228.92888353368386,228.3521164663161,0.15701023981567963,,False,False,True,False,False,False,False,False,False,False,False,,
2025-07-10 13:53:00+00:00,228.25,,,,228.92888353368386,228.3521164663161,0.15701023981567963,,False,False,True,False,False,False,False,False,False,False,False,,
2025-07-10 13:55:00+00:00,228.28,,,,228.90312883661036,228.27187116338965,0.13160819185254394,,False,False,False,False,False,False,False,False,False,False,False,,
2025-07-10 13:55:00+00:00,228.28,,,,228.90312883661036,228.27187116338965,0.13160819185254394,,False,False,False,False,False,False,False,False,False,False,False,,
2025-07-10 13:55:00+00:00,228.28,,,,228.90312883661036,228.27187116338965,0.13160819185254394,,False,False,False,False,False,False,False,False,False,False,False,,
2025-07-10 13:58:00+00:00,228.11,,,,228.86592186632834,228.16207813367174,0.13928655348203264,,False,False,True,False,False,False,False,False,False,False,False,,
2025-07-10 13:59:00+00:00,228.01,,,,228.80022802965294,228.05777197034706,0.15142924278562953,,False,False,True,False,False,False,False,False,False,False,False,,
2025-07-10 14:00:00+00:00,227.94,,,,228.75560681812408,227.95039318187588,0.13514339422850224,,False,False,True,False,False,False,False,False,False,False,False,,
2025-07-10 14:00:00+00:00,227.94,,,,228.75560681812408,227.95039318187588,0.13514339422850224,,False,False,True,False,False,False,False,False,False,False,False,,
2025-07-10 14:00:00+00:00,227.94,,,,228.75560681812408,227.95039318187588,0.13514339422850224,,False,False,True,False,False,False,False,False,False,False,False,,
2025-07-10 14:00:00+00:00,227.94,,,,228.75560681812408,227.95039318187588,0.13514339422850224,,False,False,True,False,False,False,False,False,False,False,False,,
2025-07-10 14:04:00+00:00,227.73,,-0.2998051252946823,,228.7168971437862,227.80310285621377,0.15011471538280338,,False,False,True,False,False,False,False,False,False,False,False,,
2025-07-10 14:04:00+00:00,227.73,,-0.2998051252946823,,228.7168971437862,227.80310285621377,0.15011471538280338,,False,False,True,False,False,False,False,False,False,False,False,,
2025-07-10 14:04:00+00:00,227.73,,-0.2998051252946823,,228.7168971437862,227.80310285621377,0.15011471538280338,,False,False,True,False,False,False,False,False,False,False,False,,
2025-07-10 14:04:00+00:00,227.73,,-0.2998051252946823,,228.7168971437862,227.80310285621377,0.15011471538280338,,False,False,True,False,False,False,False,False,False,False,False,,
2025-07-10 14:04:00+00:00,227.73,,-0.2998051252946823,,228.7168971437862,227.80310285621377,0.15011471538280338,,False,False,True,False,False,False,False,False,False,False,False,,
2025-07-10 14:09:00+00:00,227.77,,-0.31521091046798233,,228.582066484137,227.73593351586305,0.1280917723062468,,False,False,False,False,False,False,False,False,False,False,False,,
2025-07-10 14:10:00+00:00,227.87,,-0.30977491949457203,,228.474675057529,227.703324942471,0.12847341784499652,,False,False,False,False,False,False,False,False,False,False,False,,
2025-07-10 14:11:00+00:00,227.95,,-0.29146192752310185,,228.40005336678652,227.6879466332135,0.11877873427599403,,False,False,False,False,False,False,False,False,False,False,False,,
2025-07-10 14:12:00+00:00,227.86,,-0.2826622619525381,,228.24373441847652,227.71026558152354,0.11302298742079023,,False,False,False,False,False,False,False,False,False,False,False,,
2025-07-10 14:12:00+00:00,227.86,,-0.2826622619525381,,228.24373441847652,227.71026558152354,0.11302298742079023,,False,False,False,False,False,False,False,False,False,False,False,,
2025-07-10 14:12:00+00:00,227.86,,-0.2826622619525381,,228.24373441847652,227.71026558152354,0.11302298742079023,,False,False,False,False,False,False,False,False,False,False,False,,
2025-07-10 14:15:00+00:00,228.07,,-0.24821410041113268,,228.19478644999236,227.72321355000764,0.13241838993662808,,False,False,False,False,False,False,False,False,False,False,False,,
2025-07-10 14:15:00+00:00,228.07,,-0.24821410041113268,,228.19478644999236,227.72321355000764,0.13241838993662808,,False,False,False,False,False,False,False,False,False,False,False,,
2025-07-10 14:15:00+00:00,228.07,,-0.24821410041113268,,228.19478644999236,227.72321355000764,0.13241838993662808,,False,False,False,False,False,False,False,False,False,False,False,,
2025-07-10 14:15:00+00:00,228.07,,-0.24821410041113268,,228.19478644999236,227.72321355000764,0.13241838993662808,,False,False,False,False,False,False,False,False,False,False,False,,
2025-07-10 14:15:00+00:00,228.07,,-0.24821410041113268,,228.19478644999236,227.72321355000764,0.13241838993662808,,False,False,False,False,False,False,False,False,False,False,False,,
2025-07-10 14:20:00+00:00,227.92,,-0.23501154473717634,-0.2723453437502551,228.0957346230493,227.7502653769507,0.1359347119493036,,False,True,False,False,False,False,False,False,False,False,False,,
2025-07-10 14:21:00+00:00,227.9,,-0.2233185670699811,-0.2600886495801866,228.04724462124287,227.7567553787571,0.1147477695594431,,False,True,False,False,False,False,False,False,False,False,False,,
2025-07-10 14:21:00+00:00,227.9,,-0.2233185670699811,-0.2600886495801866,228.04724462124287,227.7567553787571,0.1147477695594431,,False,True,False,False,False,False,False,False,False,False,False,,
2025-07-10 14:23:00+00:00,227.96,,-0.20420879118347557,-0.24611868498100886,228.0354638942107,227.75853610578935,0.10379821564755494,,False,True,False,False,False,False,False,False,False,False,False,,
2025-07-10 14:23:00+00:00,227.96,,-0.20420879118347557,-0.24611868498100886,228.0354638942107,227.75853610578935,0.10379821564755494,,False,True,False,False,False,False,False,False,False,False,False,,
2025-07-10 14:23:00+00:00,227.96,,-0.20420879118347557,-0.24611868498100886,228.0354638942107,227.75853610578935,0.10379821564755494,,False,True,False,False,False,False,False,False,False,False,False,,
2025-07-10 14:23:00+00:00,227.96,,-0.20420879118347557,-0.24611868498100886,228.0354638942107,227.75853610578935,0.10379821564755494,,False,True,False,False,False,False,False,False,False,False,False,,
