timestamp,close,vwap,macd,macd_signal,bb_upper,bb_lower,atr,atr_median,buy_condition_1,buy_condition_2,buy_condition_3,buy_condition_4,buy_signal,sell_condition_1,sell_condition_2,sell_condition_3,sell_condition_4,sell_signal,in_position,entry_price,highest_price_since_entry
2025-07-14 13:33:00+00:00,164.11,,-0.2468068870693969,-0.054686638051763055,165.92428746660653,164.19771253339349,0.42786363048044807,,False,False,True,False,False,False,True,False,False,False,False,,
2025-07-14 13:34:00+00:00,163.93,,-0.3202126820540627,-0.12106814905233798,165.88661019367362,163.93538980632638,0.4392909043843555,,False,False,True,False,False,False,True,False,False,False,False,,
2025-07-14 13:35:00+00:00,164.02,164.56374963569473,-0.35795848418734977,-0.18029073283609093,165.77239157389153,163.75960842610846,0.40243272350748915,,False,False,False,False,False,True,True,False,False,False,False,,
2025-07-14 13:36:00+00:00,164.04,164.51351448651548,-0.3767198223900152,-0.229398005224572,165.61852405512406,163.633475944876,0.3779461788059916,,False,False,False,False,False,True,True,False,False,False,False,,
2025-07-14 13:37:00+00:00,163.86,164.49352757611354,-0.4031513443121071,-0.27283633999645573,165.42619394586458,163.5118060541354,0.34435694304479486,,False,False,False,False,False,True,True,False,False,False,False,,
2025-07-14 13:38:00+00:00,163.41,164.43343611256478,-0.46413515399524385,-0.32066104349615276,165.1716496037403,163.34835039625975,0.3894855544358402,,False,False,False,False,False,True,True,False,False,False,False,,
2025-07-14 13:39:00+00:00,163.19,164.33111198560246,-0.5240481946012494,-0.3715078312724269,164.82327170628972,163.23672829371034,0.3745884435486717,,False,False,True,False,False,True,True,False,False,False,False,,
2025-07-14 13:40:00+00:00,163.21,164.3004078860434,-0.5559113478674078,-0.41760871042117215,164.47915550219184,163.19284449780812,0.36167075483893785,,False,False,False,False,False,True,True,False,False,False,False,,
2025-07-14 13:41:00+00:00,163.155,164.2697281155852,-0.5749770711906592,-0.45695080061354393,164.24609126152626,163.12490873847372,0.3273366038711498,,False,False,False,False,False,True,True,False,False,False,False,,
2025-07-14 13:42:00+00:00,162.52,164.19729141388532,-0.6476616504949959,-0.504628513083907,164.29397819347838,162.79502180652167,0.3928692830969201,,False,False,True,False,False,True,True,False,False,False,False,,
