timestamp,close,vwap,macd,macd_signal,bb_upper,bb_lower,atr,atr_median,buy_condition_1,buy_condition_2,buy_condition_3,buy_condition_4,buy_signal,sell_condition_1,sell_condition_2,sell_condition_3,sell_condition_4,sell_signal,in_position,entry_price,highest_price_since_entry
2025-07-14 13:33:00+00:00,554.23,,,,554.4738974025236,552.6221025974764,0.339823104000003,,False,False,False,False,False,False,False,False,False,False,False,,
2025-07-14 13:34:00+00:00,553.77,,,,554.4832483062313,552.8227516937687,0.40985848320001333,,False,False,False,False,False,False,False,False,False,False,False,,
2025-07-14 13:35:00+00:00,553.93,,,,554.4652119790628,553.0827880209372,0.43188678656000706,,False,False,False,False,False,False,False,False,False,False,False,,
2025-07-14 13:36:00+00:00,554.38,,,,554.4636168426323,553.4043831573676,0.44150942924800934,,False,False,False,False,False,False,False,False,False,False,False,,
2025-07-14 13:37:00+00:00,554.1,,,,554.3323602733839,553.7456397266161,0.4132075433983983,,False,False,False,False,False,False,False,False,False,False,False,,
2025-07-14 13:38:00+00:00,553.82,,,,554.325193481299,553.7668065187011,0.4045660347187196,,False,False,False,False,False,False,False,False,False,False,False,,
2025-07-14 13:39:00+00:00,553.81,,,,554.3276659201183,553.7323340798816,0.3996528277749748,,False,False,False,False,False,False,False,False,False,False,False,,
2025-07-14 13:40:00+00:00,553.38,,,,554.367732923143,553.5442670768571,0.4157222622199835,,False,False,True,False,False,False,False,False,False,False,False,,
2025-07-14 13:41:00+00:00,553.4,,,,554.3863940298137,553.4216059701863,0.370577809775975,,False,False,True,False,False,False,False,False,False,False,False,,
2025-07-14 13:42:00+00:00,552.5,,,,554.4982871524435,552.9657128475565,0.47646224782077545,,False,False,True,False,False,False,False,False,False,False,False,,
2025-07-14 13:43:00+00:00,552.09,,-0.14680947702561298,,554.5353450742004,552.5006549257996,0.48516979825661666,,False,False,True,False,False,False,False,False,False,False,False,,
2025-07-14 13:44:00+00:00,551.91,,-0.27375667378521484,,554.5667615154352,552.0972384845647,0.4801358386053006,,False,False,True,False,False,False,False,False,False,False,False,,
